system,system_name,dataset,corpus_supported,query_id,category,question,reference_answer,generated_answer,abstained,success,error,latency_ms,relevant_documents,retrieved_documents,top_document,hit_at_1,hit_at_3,hit_at_5,mrr_at_10,ndcg_at_5,answer_token_f1,rouge_l_f1,abstention_correct
legacy_proxy,Legacy-style TF-IDF proxy,answerable,True,Q28,gcir,How many days per year can faculty members allocate for consultancy projects?,Up to 52 working days per year.,"a campus i. maintaining the attendance register and monitoring presence is the responsibility of individual departmental drc's. ii. all kinds of leave should be approved by the pi/supervisor and the drc of each department. iii. as per the ph. d student guidelines, ph. d students and research scholars are eligible for 15 days cl, 15 days scl and 30 days of vacation leave. iv. leave for ph. d student is usually considered as per the academic year calendar i.e from 1st august to 31st july of every year. v. vacation leave: a. vacation leave of 30 days can be used anytime during the year, and can b",False,True,,0.17758400000023045,GCIR SOP_Hyd_11oct.pdf,DRC_Guidelines-2015-updated.pdf;GCIR SOP_Hyd_11oct.pdf,DRC_Guidelines-2015-updated.pdf,0.0,1.0,1.0,0.5,0.6309297535714575,0.06837606837606837,0.05128205128205128,
legacy_proxy,Legacy-style TF-IDF proxy,answerable,True,Q29,gcir,How many types of budget heads are there for industry-sponsored projects?,"There are at least six: equipment, consumables, contingency, manpower, travel, and overhead costs.",....................................... 8 4.2.1 breakdowns of various budget heads for industry sponsored projects: ...................................................................................................................... 8 4.3 initiate the nfa process: ................................................................................. 9 4.4 collaborative agreements: ........................................................................... 9 4.5 submission to industry partner: ................................................................... 9 4.6 negotiation and finalization: .,False,True,,0.2081250000003365,GCIR SOP_Hyd_11oct.pdf,GCIR SOP_Hyd_11oct.pdf;Guidelines_for-PhD-Proposal.pdf,GCIR SOP_Hyd_11oct.pdf,1.0,1.0,1.0,1.0,1.0,0.0392156862745098,0.0392156862745098,
legacy_proxy,Legacy-style TF-IDF proxy,answerable,True,Q30,gcir,When should a PI submit the final proposal to a funding agency?,After obtaining the endorsement certificate from the GCIR office.,unding agency) and any specific instructions from the funding agency. 2.7 final submission: it is the sole responsibility of the respective pi to submit the final project proposal along with the required to the funding agency as per guidelines of the funding agency. 4 | p a g e g r a n t s c o n s u l t a n c y & i n d u s t r i a l r e s e a r c h section 3: consultancy proposal submission this section outlines the procedures and guidelines for submitting consultancy proposals. it is designed to ensure that all consultancy proposals are prepared and submitted in accordance with institutional ,False,True,,0.2149580000003759,GCIR SOP_Hyd_11oct.pdf,GCIR SOP_Hyd_11oct.pdf,GCIR SOP_Hyd_11oct.pdf,1.0,1.0,1.0,1.0,1.0,0.047619047619047616,0.03174603174603175,
legacy_proxy,Legacy-style TF-IDF proxy,answerable,True,Q31,gcir,When can research scholars apply for an experience certificate or relieving letter?,After completing their project tenure or upon resignation.," r e s e a r c h form must be collected from the gcir office by the research scholar, and after all the signatures are obtained, the form should be submitted back to the gcir office to complete the exit formalities. 6.14 experience certificate/relieving letter/ bonafide certificate: an experience certificate or relieving letter will be issued to the research scholar after completing the project tenure or resignation, following approval of the resignation letter and clearance of no dues by the gcir office. the bonafide certificate will be issued based on the request of the research scholar. the",False,True,,0.20849999999983382,GCIR SOP_Hyd_11oct.pdf,GCIR SOP_Hyd_11oct.pdf;AGSRD_Format_for-Bonafide-Research-Exeperience.pdf;DRC_Guidelines-2015-updated.pdf,GCIR SOP_Hyd_11oct.pdf,1.0,1.0,1.0,1.0,1.0,0.1111111111111111,0.1111111111111111,
legacy_proxy,Legacy-style TF-IDF proxy,answerable,True,Q32,gcir,When must travel approvals be obtained for using project funds?,"Before undertaking any travel, a request must be submitted to the GCIR office for approval."," for travel, including obtaining approvals and submitting expense claims. the aim is to ensure all travel expenses are managed effectively, aligning with the project's budget and the funding agency's guidelines. it provides principal investigators (pis) with the necessary steps to secure pre-approvals and process reimbursements, ensuring transparency and accountability in the use of project funds for travel. 7.1 eligibility for travel: travel expenses are permitted under the project only if the funding agency has sanctioned specific travel funds. the pi must ensure that travel is in accordance",False,True,,0.19920899999981145,GCIR SOP_Hyd_11oct.pdf,GCIR SOP_Hyd_11oct.pdf,GCIR SOP_Hyd_11oct.pdf,1.0,1.0,1.0,1.0,1.0,0.09433962264150943,0.07547169811320754,
legacy_proxy,Legacy-style TF-IDF proxy,answerable,True,Q33,gcir,How is time commitment for consultancy projects regulated?,Faculty members must ensure that consultancy work does not interfere with their academic responsibilities and is limited to one working day per week.," this includes forwarding emails, letters, or any official documentation that outlines the funding status or any conditions associated with the grant. this step ensures that the gcir office can provide appropriate support and documentation as needed. 3.5 allocation of time on consultancy projects; 3.5.1 time commitment: faculty members engaged in consultancy projects must ensure that their time commitment does not interfere with their primary academic responsibilities, including teaching, research, and administrative duties. the time allocated for consultancy work should be clearly defined and",False,True,,0.17599999999973193,GCIR SOP_Hyd_11oct.pdf,GCIR SOP_Hyd_11oct.pdf;Checklist_For-Proposal.pdf,GCIR SOP_Hyd_11oct.pdf,1.0,1.0,1.0,1.0,1.0,0.27522935779816515,0.2385321100917431,
legacy_proxy,Legacy-style TF-IDF proxy,answerable,True,Q34,gcir,How is overhead cost distributed among different funds?,"Overhead costs are allocated among the Professional Development Fund (PDF), Department Development Fund (DDF), and Campus Development Fund (CDF) based on a set percentage.","s administrative support, facility maintenance, and other indirect costs related to project management and operational efficiency. 11.2 distribution of overhead costs: to ensure the optimal utilization of resources from sponsored r&d projects at bits pilani, overhead costs are strategically distributed among three key funds: the professional development fund (pdf), the department development fund (ddf), and the campus development fund (cdf). the table below outlines the specific allocation percentages for each fund, depending on the total overhead amount in the project. sr.no for fund name dis",False,True,,0.15891600000017547,GCIR SOP_Hyd_11oct.pdf,GCIR SOP_Hyd_11oct.pdf;DRC_Guidelines-2015-updated.pdf;BITS-Pilani-International-Travel-Award_Guidelines-1.pdf,GCIR SOP_Hyd_11oct.pdf,1.0,1.0,1.0,1.0,1.0,0.3392857142857143,0.3392857142857143,
legacy_proxy,Legacy-style TF-IDF proxy,answerable,True,Q35,gcir,How is a research scholar appointed after project approval?,"After receiving project approval, an advertisement is issued, followed by the shortlisting of candidates, conducting interviews, and final selection with an offer letter.","of the upgradation letter to the gcir through mail at gcir@hyderabad.bits-pilani.ac.in. 6.12 completion of project tenure: upon completion of the project tenure or fellowship, the research scholar who has not joined the bits ph.d. program must clear all dues from the project. the no dues form should be collected from the gcir office by the research scholar, and after all the signatures are obtained, the form should be submitted back to the gcir office to complete the exit formalities. 6.13 resignation of research scholars from the project: a resignation letter from the research scholar must be",False,True,,0.19608399999970771,GCIR SOP_Hyd_11oct.pdf,GCIR SOP_Hyd_11oct.pdf;Checklist_For-Proposal.pdf;Project_to-Inst-fship-conversion-formatAGSRD.pdf;Guidelines_for-PhD-Proposal.pdf,GCIR SOP_Hyd_11oct.pdf,1.0,1.0,1.0,1.0,1.0,0.11023622047244094,0.07874015748031496,
legacy_proxy,Legacy-style TF-IDF proxy,source_gap,False,Q36,programme,What are the eligibility criteria for the admission in Full Time Ph.D programme?,"(i) M.E/M.Pharm./MBA/ M.Phil of BITS or its equivalent with a minimum of 60% aggregate.
(ii) Candidate with an M Sc/B.E or an equivalent with a minimum of 60% will also be considered for provisional admission to the Ph D programme.
(iii) For Ph D programme in languages and humanities, candidates with an M.Phil/M A and with minimum of 55% aggregate may also be considered. Such candidates have to undergo a minimum of two semester course work prescribed by DRC.","scholar may be allowed to take transfer to part time scheme provided- students meet the basic eligibility criteria of part time student. student has completed major part of his research work as certified by the supervisor and has completed at least 20 units of ph d thesis course. the concerned ph d supervisor, co-supervisor and respective drc agree for such transfer. the drc may also recommend the transfer of a student from part-time to full time category, provided research positions are available. the total number of part time student be limited to 40% of the existing full time ph d students ",False,True,,0.2444590000001412,DRC_Guidelines-2015-updated.pdf,DRC_Guidelines-2015-updated.pdf;Project_to-Inst-fship-conversion-formatAGSRD.pdf;AGSRD_Format_for-Bonafide-Research-Exeperience.pdf,DRC_Guidelines-2015-updated.pdf,1.0,1.0,1.0,1.0,1.0,0.26178010471204194,0.13612565445026176,
legacy_proxy,Legacy-style TF-IDF proxy,answerable,True,Q37,programme,What are the eligibility criteria for the admission in Part Time/Aspirant Ph.D programme?,"A person working in reputed research organizations, academic Institutes and industries, situated preferably in the close vicinity of one of the campuses of BITS Pilani, can be admitted on part time basis provided
(i) the candidate is working in an organization which encourages and facilitates research
(ii) candidate meets the requisite minimum qualification for admission to Ph. D programme of BITS Pilani as mentioned in (a), (b) or (c)
(iii) candidate has minimum of one year work experience in related field, and (iv) candidate furnishes a ""consent & no objection certificate""  from his/her parent organization.
Industries and R & D Organizations collaborating with BITS can sponsor candidates to work for Ph.D under the Ph.D Aspirants Scheme. Under this Scheme such Employed professionals working in Industries and R&D Organizations having long experience and proven competence aspiring for Ph.D. programme will be considered and will be allowed to pursue their research at their own locations of work. They will choose one BITS faculty as supervisor and or as co-supervisor.","scholar may be allowed to take transfer to part time scheme provided- students meet the basic eligibility criteria of part time student. student has completed major part of his research work as certified by the supervisor and has completed at least 20 units of ph d thesis course. the concerned ph d supervisor, co-supervisor and respective drc agree for such transfer. the drc may also recommend the transfer of a student from part-time to full time category, provided research positions are available. the total number of part time student be limited to 40% of the existing full time ph d students ",False,True,,0.2609590000002271,DRC_Guidelines-2015-updated.pdf,DRC_Guidelines-2015-updated.pdf;Application-Form_International-Travel-Award.pdf;Project_to-Inst-fship-conversion-formatAGSRD.pdf,DRC_Guidelines-2015-updated.pdf,1.0,1.0,1.0,1.0,1.0,0.31386861313868614,0.14598540145985398,
legacy_proxy,Legacy-style TF-IDF proxy,answerable,True,Q38,programme,Can you please tell about the PhD stipend?,"1. Depending on the availability, student will be provided fellowship stipend either from BITS or from sponsored projects.
2. Student can avail fellowship provided by National funding agencies such as UGC, CSIR, DBT, DST, ICMR etc.
Note that the Institute fellowship stipend to the Ph.D. student admitted after 1st Aug 2011 or later will be limited for first five years from the date of admission in the PhD programme.","ion, symposium or others. eligibility 1. full-time phd students of the pilani campus, kk birla goa campus, and hyderabad campus of bits pilani are eligible to submit an application for the bits pilani international travel award. 2. phd students after completing two years from the date of admission are eligible for consideration for the international travel award. 3. phd students enrolled in dual degree programs (cotutelle programs) are not eligible for the travel award. 4. a phd student can receive the international travel award only once during their phd program. conference selection 1. the c",False,True,,0.1766249999999303,DRC_Guidelines-2015-updated.pdf;Institute-Fellowship-policy-for_PhD.pdf,BITS-Pilani-International-Travel-Award_Guidelines-1.pdf;Format_selection-of-DAC-member.pdf;DRC_Guidelines-2015-updated.pdf;CheckList_PhD-Thesis-submission.pdf;GCIR SOP_Hyd_11oct.pdf;Application-Form_International-Travel-Award.pdf;Guidelines_for-PhD-Proposal.pdf,BITS-Pilani-International-Travel-Award_Guidelines-1.pdf,0.0,1.0,1.0,0.3333333333333333,0.3065735963827292,0.25301204819277107,0.18072289156626506,
legacy_proxy,Legacy-style TF-IDF proxy,answerable,True,Q39,programme,"Sir, I got admitted in the Institute PhD programme in  August,2011 with Institute fellowship.  How long will I get the Institute fellowship support?","You will get the Institute fellowship support till July,2016.","bits, pilani - k.k. birla goa campus academic graduate studies & research division (agsrd) format for institute fellowship continuation after the final thesis submission name of the phd scholar : id no.: department: date of phd. admission: title of the ph.d. thesis : date of final thesis submission : date of 5 years institute fellowship completion : recommendation for continuation of institute fellowship: (yes / no) reason for recommendation / remarks ------------------------------------------------------------------------------------------------------------------------------------------------",False,True,,0.24116599999990385,DRC_Guidelines-2015-updated.pdf;Institute-Fellowship-policy-for_PhD.pdf,Format-for-Institute-fellowship-Continuation-after-the-Final-Thesis-submission.pdf;DRC_Guidelines-2015-updated.pdf;17_Format-for-recommending-continuation-of-fee-waiver-and-or-Institute-Fellowship.pdf;Fellowship_Advance-Form.pdf;Application-Form_International-Travel-Award.pdf;16_Format-for-forwarding-continuation-of-fee-waiver-and-or-Institute-fellowship.pdf;GCIR SOP_Hyd_11oct.pdf;SUPERVISOR_CONSENT_FORM.pdf,Format-for-Institute-fellowship-Continuation-after-the-Final-Thesis-submission.pdf,0.0,1.0,1.0,0.5,0.38685280723454163,0.08,0.08,
legacy_proxy,Legacy-style TF-IDF proxy,answerable,True,Q40,programme,Can you please say something about the availability of hostel accommodation of PhD scholars?,Accommodation to Full Time PhD scholars in hostels is subject to the availability of rooms in hostels. Students with self-sponsored project fellowship can get their HRA and stay outside.,"r office will generate and send the offer letter to the selected candidate within 2-3 working days, with a copy to the pi, co-pi, hod, and associate dean gcir. this letter officially confirms the candidates selection and provides the terms of the appointment. 6.7 hostel accommodation nfa: if the selected research scholar opts for hostel accommodation, the pi should initiate the communication with chief warden. if the accommodation is available and the candidate accepts the offer letter and confirms their date of joining. student should contact swd for accommodation. after the accommodation for",False,True,,0.21808300000003555,GCIR SOP_Hyd_11oct.pdf,GCIR SOP_Hyd_11oct.pdf;Application-Form_International-Travel-Award.pdf;Format_selection-of-DAC-member.pdf;Application-Form-Institute-Travel-Grant.pdf;Institute-Travel-Grant-Application-Form-1.pdf;BITS-Pilani-International-Travel-Award_Guidelines-1.pdf;DRC_Guidelines-2015-updated.pdf,GCIR SOP_Hyd_11oct.pdf,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.09523809523809523,
legacy_proxy,Legacy-style TF-IDF proxy,answerable,True,Q41,programme,Can you please give some ideas about the leave that a PhD student can avail?,"Each “Full- Time” candidate is eligible for 30 days of vacation and 15 days of casual leave in an academic year (August to July).
Special casual leave of 15 days is permissible for attending conferences/workshop/symposiums/training programmes, etc.
For female candidates, maternity leave of 90 days is permitted.","alendar i.e from 1st august to 31st july of every year. v. vacation leave: a. vacation leave of 30 days can be used anytime during the year, and can be preponed if necessary - if course duties are appropriately taken care of. for eg: in case of prolonged leave requirement like medical reason, marriage etc... vacation leave can be used. b. vacation leave can be taken only in one or two installments. vacation leave cannot be split more than twice in one academic year. vi. on duty leave: on duty leave is also under the perview of drc of each department. if the work demands and if the pi and drc h",False,True,,0.20554200000022504,DRC_Guidelines-2015-updated.pdf,DRC_Guidelines-2015-updated.pdf;BITS-Pilani-International-Travel-Award_Guidelines-1.pdf;Guidelines_for-PhD-Proposal.pdf,DRC_Guidelines-2015-updated.pdf,1.0,1.0,1.0,1.0,1.0,0.2592592592592593,0.13580246913580246,
legacy_proxy,Legacy-style TF-IDF proxy,answerable,True,Q42,programme,What is the duration of the PhD programme?,"A student must submit his thesis within ten semesters (excluding summer terms) to be counted from the semester next to passing the qualifying examination. If the student fails to submit his thesis within stipulated period he may request the respective DRC for extension of time. Such extension for submission of thesis are limited to a maximum of four semesters. Thus, the duration for submitting final thesis (including all extensions and semester withdrawals) are limited to 14 semesters. If a candidate fails to submit his/her final thesis during this period, he/she will be discontinued from the programme. The female candidates who have availed maternity leave during this period may be given one extra semester for thesis submission.","bits, pilani - k.k. birla goa campus academic graduate studies & research division (agsrd) format for selection of dac members of the phd scholar nameof the phd scholar(id no.): department: proposed area of candidates phd research: sr. no. proposed name of the dac research experience in reason for recommending the name members related field 1. 2. name and signature of phd supervisor, 2 dac members, drc convener & hod: sr. no. name signature (with date) 1. phd supervisor 2. dac member 1 3. dac member 2 4. drc convener 5. hod signature of associate dean, agsrd",False,True,,0.2117909999999057,DRC_Guidelines-2015-updated.pdf,Format_selection-of-DAC-member.pdf;BITS-Pilani-International-Travel-Award_Guidelines-1.pdf;Guidelines_for-PhD-Proposal.pdf;17_Format-for-recommending-continuation-of-fee-waiver-and-or-Institute-Fellowship.pdf;CheckList_PhD-Thesis-submission.pdf;Project_to-Inst-fship-conversion-formatAGSRD.pdf;9_Format_for-evaluation-DAC-Members.pdf,Format_selection-of-DAC-member.pdf,0.0,0.0,0.0,0.0,0.0,0.11267605633802819,0.06572769953051644,
legacy_proxy,Legacy-style TF-IDF proxy,answerable,True,Q43,programme,"In case I get a job, can I switch over from Full Time to Part Time PhD programme?","Yes. A student admitted as Full Time scholar may be allowed to take transfer to Part time scheme provided-
Students meet the basic eligibility criteria of Part Time student.
Student has completed major part of his research work as certified by the supervisor and has completed at least 20 units of Ph D thesis course.
The concerned Ph D supervisor, co-supervisor and respective DRC agree for such transfer.
Note: The DRC may also recommend the transfer of a student from Part-Time to Full Time category, provided research positions and stipend are available. Approval for such transfers will be granted by Dean ARD in consultation with DCC.","scholar may be allowed to take transfer to part time scheme provided- students meet the basic eligibility criteria of part time student. student has completed major part of his research work as certified by the supervisor and has completed at least 20 units of ph d thesis course. the concerned ph d supervisor, co-supervisor and respective drc agree for such transfer. the drc may also recommend the transfer of a student from part-time to full time category, provided research positions are available. the total number of part time student be limited to 40% of the existing full time ph d students ",False,True,,0.23312500000027825,DRC_Guidelines-2015-updated.pdf,DRC_Guidelines-2015-updated.pdf;BITS-Pilani-International-Travel-Award_Guidelines-1.pdf;8_Appendix_I-to-be-attached-with-research-Proposals.pdf;GCIR SOP_Hyd_11oct.pdf,DRC_Guidelines-2015-updated.pdf,1.0,1.0,1.0,1.0,1.0,0.8341232227488151,0.8056872037914692,
legacy_proxy,Legacy-style TF-IDF proxy,source_gap,False,Q44,programme,"Can you say something(e.g. quality, number..) about the publication of my PhD thesis work?","1. Minimum Two publications in peer reviewed journals (as first author in at least one publication) is expected to consist your PhD thesis chapters.
2. You are encouraged to publish your work in the scopus listed peer-reviewed journals/conference proceedings(as full papers). For the scopus list journals/conference proceedings, you are requested to be in touch with your supervisor(s) or HOD or DRC convener.
3. In case you are the first author in a publication, it is assumed that major portion of the work is done by you. If there are other PhD student(s) in that publication as second/third author(s)...you need to specify clearly your work/contribution, while mentioning their contribution in that publication clearly.
4. In case you are the second author in a publication and there are other PhD student(s) as first author and/or third author etc in that publication, you need to mention clearly your contribution in that publication and report only your contribution in that publication into your PhD thesis.
5. In either of the above two cases (Point 2 and/or Point 3) you need to ensure that the work reported by you in your PhD thesis, has not already been reported or will not be reported by the other PhD scholars in their respective PhD theses.
6. You may have to submit a declaration letter stating clearly your contribution(as first or second author) in the case of joint paper(s) with other PhD student(s)). The letter is to be duly forwarded by your PhD supervisor (PhD co-supervisor, if any), HOD and DRC convener and needs to be submitted along with others documents at the time of your final thesis submission.
7. In the case of thesis publication, if there are no PhD students other than you, you don't have to give the above mentioned declaration letter.","birla institute of technology and science (bits), pilani academic graduate studies and research division (agsrd) format for approval of the phd thesis title (preferably to be typed) (form t.1) date: name of student : id no. : department : campus : to, the convener doctoral counselling committee (dcc) bits, pilani sub: approval of the title of thesis through: proper channel dear sir, i am submitting herewith the title of my ph.d. thesis for the consideration of the dcc. the proposed title* is as given below: my topic of research approved by the research board vide minutes no. dated was: the tit",False,True,,0.2462500000000034,CheckList_PhD-Thesis-submission.pdf;DRC_Guidelines-2015-updated.pdf,Format_for-PhD-Thesis-title-approval_Revised.pdf;8_Appendix_I-to-be-attached-with-research-Proposals.pdf;Guidelines_for-PhD-Proposal.pdf;DRC_Guidelines-2015-updated.pdf;Annual_progress-report_PhD_new.pdf;CheckList_PhD-Thesis-submission.pdf;Project_to-Inst-fship-conversion-formatAGSRD.pdf,Format_for-PhD-Thesis-title-approval_Revised.pdf,0.0,0.0,1.0,0.25,0.2640681225725909,0.15458937198067632,0.09661835748792272,
legacy_proxy,Legacy-style TF-IDF proxy,unanswerable,,U01,no_domain_anchor,What is the current BITSAT application deadline?,,"award"" will be constituted by the director. 2. the research scholar will submit an application form for the travel award at least three months before the conference start date or immediately after the acceptance of the abstract or paper, whichever is earlier. 3. the application should be submitted to the drc of the research scholar through the supervisor. drc will review the application and submit a recommendation to the selection committee. the selection committee will meet periodically to review and select research scholars for the travel award. the selection committee recommendations will b",False,True,,0.1986249999998968,,BITS-Pilani-International-Travel-Award_Guidelines-1.pdf;GCIR SOP_Hyd_11oct.pdf;Guidelines_for-PhD-Proposal.pdf;9_Format_for-evaluation-DAC-Members.pdf;DRC_Guidelines-2015-updated.pdf,BITS-Pilani-International-Travel-Award_Guidelines-1.pdf,,,,,,,,0.0
legacy_proxy,Legacy-style TF-IDF proxy,unanswerable,,U02,no_domain_anchor,What is today's menu in the Hyderabad campus mess?,,itten in title case and should not be too lengthy. 4 2. objective of the proposed research: it should be clearly indicating the perception of the research work and should not be a mere repetition of the topic of research. what is to be achieved as an outcome of the research has to be visualized while mentioning the objective of the research. objective should be given point wise (3-4 points) as shown in the a typical research proposal (annexure-6). 3. background of the proposed research: this is normally prepared after the candidate has studied the contemporary literature and researches done in,False,True,,0.2198749999999805,,Guidelines_for-PhD-Proposal.pdf;GCIR SOP_Hyd_11oct.pdf;17_Format-for-recommending-continuation-of-fee-waiver-and-or-Institute-Fellowship.pdf;9_Format_for-evaluation-DAC-Members.pdf;DRC_Guidelines-2015-updated.pdf;Project_to-Inst-fship-conversion-formatAGSRD.pdf;BITS-Pilani-International-Travel-Award_Guidelines-1.pdf,Guidelines_for-PhD-Proposal.pdf,,,,,,,,0.0
legacy_proxy,Legacy-style TF-IDF proxy,unanswerable,,U03,hard_negative,What are the undergraduate hostel fees for this semester?,,"r office will generate and send the offer letter to the selected candidate within 2-3 working days, with a copy to the pi, co-pi, hod, and associate dean gcir. this letter officially confirms the candidates selection and provides the terms of the appointment. 6.7 hostel accommodation nfa: if the selected research scholar opts for hostel accommodation, the pi should initiate the communication with chief warden. if the accommodation is available and the candidate accepts the offer letter and confirms their date of joining. student should contact swd for accommodation. after the accommodation for",False,True,,0.2618340000002384,,GCIR SOP_Hyd_11oct.pdf;AGSRD_Pre-PhD-Grade-format-Updated.pdf;Pre-PhD-Grade_format.pdf;Post_PhD_grade.pdf;DRC_Guidelines-2015-updated.pdf;CheckList_PhD-Thesis-submission.pdf,GCIR SOP_Hyd_11oct.pdf,,,,,,,,0.0
legacy_proxy,Legacy-style TF-IDF proxy,unanswerable,,U04,no_domain_anchor,When does the main library close on Sundays?,,"dent study etc. only two undergraduate courses can be taken by ph.d candidates as part of their course work. both these courses should be greater than or equal to level 4. 2.3 admission of part time candidates: admission may be given to the students who are working in reputed research organizations, academic institutes and industries, situated preferably in the close vicinity of one of the campuses of bits pilani, on part time basis. the candidate selected under this scheme, shall be guided by one of the bits faculty as supervisor. the progress of these students will be monitored by the respec",False,True,,0.16583300000005963,,DRC_Guidelines-2015-updated.pdf;9_Format_for-evaluation-DAC-Members.pdf;Guidelines_for-PhD-Proposal.pdf;CheckList_PhD-Thesis-submission.pdf;13_Format_for-evaluation-of_pre-submission-draft.pdf,DRC_Guidelines-2015-updated.pdf,,,,,,,,0.0
legacy_proxy,Legacy-style TF-IDF proxy,unanswerable,,U05,no_domain_anchor,Who is the captain of the institute football team?,,"re a memorandum of understanding (mou), memorandum of agreement (moa), or non-disclosure agreement (nda) is required between the institute and the consulting firm, the pi should contact the associate dean of gcir. the pi will then be directed to the legal team of bits pilani to complete all the formalities required for executing the mou/moa/nda. 3.3 submit the proposal post-approval: once the nfa has been approved by the director, the pi is authorized to submit the project proposal to the respective consultancy partner. this submission should align with the terms and guidelines established in ",False,True,,0.18662499999999582,,GCIR SOP_Hyd_11oct.pdf;DRC_Guidelines-2015-updated.pdf;Guidelines_for-PhD-Proposal.pdf;FORMAT_FOR-SUBMISSION-OF-DRC-APPROVED-LIST-OF-EXAMINERS.pdf,GCIR SOP_Hyd_11oct.pdf,,,,,,,,0.0
legacy_proxy,Legacy-style TF-IDF proxy,unanswerable,,U06,hard_negative,What is the PhD hostel fee for this semester?,,"r office will generate and send the offer letter to the selected candidate within 2-3 working days, with a copy to the pi, co-pi, hod, and associate dean gcir. this letter officially confirms the candidates selection and provides the terms of the appointment. 6.7 hostel accommodation nfa: if the selected research scholar opts for hostel accommodation, the pi should initiate the communication with chief warden. if the accommodation is available and the candidate accepts the offer letter and confirms their date of joining. student should contact swd for accommodation. after the accommodation for",False,True,,0.18874999999995978,,GCIR SOP_Hyd_11oct.pdf;AGSRD_Pre-PhD-Grade-format-Updated.pdf;Pre-PhD-Grade_format.pdf;DRC_Guidelines-2015-updated.pdf;Format_selection-of-DAC-member.pdf;BITS-Pilani-International-Travel-Award_Guidelines-1.pdf;Post_PhD_grade.pdf;17_Format-for-recommending-continuation-of-fee-waiver-and-or-Institute-Fellowship.pdf,GCIR SOP_Hyd_11oct.pdf,,,,,,,,0.0
legacy_proxy,Legacy-style TF-IDF proxy,unanswerable,,U07,hard_negative,Which research award did the institute football team win?,,"award"" will be constituted by the director. 2. the research scholar will submit an application form for the travel award at least three months before the conference start date or immediately after the acceptance of the abstract or paper, whichever is earlier. 3. the application should be submitted to the drc of the research scholar through the supervisor. drc will review the application and submit a recommendation to the selection committee. the selection committee will meet periodically to review and select research scholars for the travel award. the selection committee recommendations will b",False,True,,0.16987500000009703,,BITS-Pilani-International-Travel-Award_Guidelines-1.pdf;Proforma_for-Thesis-Certificate-Page.pdf;GCIR SOP_Hyd_11oct.pdf;Application-Form_International-Travel-Award.pdf;Annual_progress-report_PhD_new.pdf,BITS-Pilani-International-Travel-Award_Guidelines-1.pdf,,,,,,,,0.0
legacy_proxy,Legacy-style TF-IDF proxy,unanswerable,,U08,hard_negative,Who is the faculty captain of the football team?,,"rson, and 2 to 6 faculty members, at the level of assistant professor or above, who are active in research. the size of drc may depend on the number of faculty members in the department. one of the members acts as its convener. the term of drc members is of two years. drc is approved by the director of the campus on the recommendation of hod through dean agsrd and helps agsrd in operations from admission to final thesis submission of a ph. d. candidate. 2.2 admission of on-campus candidates drc plays an important role in admission of the ph. d. candidate. admissions division sends a link for l",False,True,,0.17879199999981665,,DRC_Guidelines-2015-updated.pdf;GCIR SOP_Hyd_11oct.pdf;Guidelines_for-PhD-Proposal.pdf;FORMAT_FOR-SUBMISSION-OF-DRC-APPROVED-LIST-OF-EXAMINERS.pdf,DRC_Guidelines-2015-updated.pdf,,,,,,,,0.0
legacy_proxy,Legacy-style TF-IDF proxy,unanswerable,,U09,hard_negative,What is the travel policy for undergraduate students?,,"enses are permitted under the project only if the funding agency has sanctioned specific travel funds. the pi must ensure that travel is in accordance with the approved budget and project guidelines. travel expenses can be claimed only for pi, co-pis and the research scholar associated with the project. other phd students working with the pi cannot use the travel fund if they are not formally associated with the project. 7.2 approval for travel: before undertaking any travel, pi should submit an a form initially (link as below) to the gcir office. link: a form submission of travel bills: once ",False,True,,0.19462499999978178,,GCIR SOP_Hyd_11oct.pdf;BITS-Pilani-International-Travel-Award_Guidelines-1.pdf,GCIR SOP_Hyd_11oct.pdf,,,,,,,,0.0
legacy_proxy,Legacy-style TF-IDF proxy,unanswerable,,U10,hard_negative,What is NASA's research budget?,,"jective is to prevent common issues such as project delays, budget overruns, and negative balances, thereby ensuring successful project outcomes. 10.1 completion and budget management: the principal investigator (pi) must ensure that the project is completed efficiently, on time, and within the allocated budget to avoid any negative balance. if an extension or budget revision is granted by the funding agency, the pi must communicate this to the gcir office. 10.2 negative balance management: if the projects go into a negative balance due to delays in disbursing the grant tranche by the funding ",False,True,,0.1807089999998901,,GCIR SOP_Hyd_11oct.pdf;Guidelines_for-PhD-Proposal.pdf;17_Format-for-recommending-continuation-of-fee-waiver-and-or-Institute-Fellowship.pdf;DRC_Guidelines-2015-updated.pdf;9_Format_for-evaluation-DAC-Members.pdf;Project_to-Inst-fship-conversion-formatAGSRD.pdf,GCIR SOP_Hyd_11oct.pdf,,,,,,,,0.0
